Scores for the first eight non-phylogenetic PCÕs for all species (n = 2028) in our data. ,,,,,,,,,,,,
,,,,,,,,,,,,
TipLabel,Genus,Family,Order,Subgroup,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
Ardea_sumatrana,Ardea,Ardeidae,PELECANIFORMES,PELECANIFORMES,-0.29923542,0.053624316,-0.029817172,-0.038684991,0.000202156,-0.005219783,-0.012414235,0.009179019
Ardeola_speciosa,Ardeola,Ardeidae,PELECANIFORMES,PELECANIFORMES,-0.252422156,0.061691916,-0.040995367,-0.020914924,-0.003193352,-0.00053719,-0.007548402,0.015417497
Ardeotis_kori,Ardeotis,Otididae,OTIDIFORMES,OTIDIFORMES,-0.179413937,0.000362888,0.004556482,-0.016540512,0.020641873,-0.010786278,-0.001466329,0.00494974
Arenaria_interpres,Arenaria,Scolopacidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.196354581,-0.116009508,0.029683001,-0.040084493,-0.01721557,0.010556724,0.004941057,-0.00713557
Argusianus_argus,Argusianus,Phasianidae,GALLIFORMES,GALLIFORMES,0.085006629,-0.024811827,-0.025442162,0.023870825,0.020512968,0.006909024,0.008581065,-0.011059271
Arremon_schlegeli,Arremon,Emberizidae,PASSERIFORMES,Passeroidea,0.113749696,0.022263198,-0.029182672,-0.000556864,-0.039511138,0.053191848,-0.002760049,-0.007403841
Arremonops_conirostris,Arremonops,Emberizidae,PASSERIFORMES,Passeroidea,0.101865795,-0.124289439,0.016257932,0.016060083,-0.042359163,0.020953484,-0.011575147,-0.012295605
Arses_kaupi,Arses,Monarchidae,PASSERIFORMES,Corvoidea,0.018074998,0.117338268,0.041413018,-0.008522595,0.014197595,-0.022166567,-0.012045287,0.006371825
Artamella_viridis,Artamella,Vangidae,PASSERIFORMES,Corvoidea,-0.07922117,-0.019669751,-0.024017035,-0.008345733,-0.028405857,-0.000759076,0.002842802,-0.00995467
Artamus_fuscus,Artamus,Artamidae,PASSERIFORMES,Corvoidea,0.092455977,0.020454402,0.041125743,0.032299077,-0.032152273,0.010557358,-0.003261793,-0.00215634
Artisornis_moreaui,Artisornis,Sylviidae,PASSERIFORMES,Sylvioidea,-0.167192962,0.072889714,0.01756224,0.011219789,-0.001119541,-0.01305031,-0.002305741,0.000300937
Arundinicola_leucocephala,Arundinicola,Tyrannidae,PASSERIFORMES,Tyrannidae,-0.059406009,0.031915672,0.033399734,-0.016237506,0.013317724,-0.016746215,-0.001514133,0.004316107
Ashbyia_lovensis,Ashbyia,Meliphagidae,PASSERIFORMES,Meliphagoidea,-0.041660074,0.031890791,0.013853042,0.007244606,-0.014545574,-0.007465269,-0.000781929,-0.005914889
Asio_capensis,Asio,Strigidae,STRIGIFORMES,STRIGIFORMES,0.282310744,-0.125707931,-0.020604168,0.063581962,0.013597412,0.001644824,0.033333598,-0.027803902
Aspatha_gularis,Aspatha,Momotidae,CORACIIFORMES,CORACIIFORMES,-0.015989944,-0.094090518,0.046136828,-0.008151233,0.035704979,0.009088256,-0.004514781,-0.007365427
Asthenes_steinbachi,Asthenes,Furnariidae,PASSERIFORMES,Furnariidae,-0.091689819,-0.046303061,0.010364982,-0.00012528,-0.024674104,-0.004180583,-0.001892207,-0.001666175
Astrapia_splendidissima,Astrapia,Paradisaeidae,PASSERIFORMES,Corvoidea,-0.169025177,-0.058513173,0.024960842,0.047758485,0.014394213,0.003791554,0.000877303,-0.011190015
Atalotriccus_pilaris,Atalotriccus,Tyrannidae,PASSERIFORMES,Tyrannidae,-0.028726652,-0.027015784,0.106240314,0.00156252,0.048559947,0.004849314,-0.007413132,-0.00873228
Atelornis_crossleyi,Atelornis,Brachypteraciidae,CORACIIFORMES,CORACIIFORMES,0.038163688,0.214098916,-0.027612845,-0.024685063,-0.019475367,0.010821019,-0.007879364,-0.00276831
Athene_noctua,Athene,Strigidae,STRIGIFORMES,STRIGIFORMES,0.308993943,-0.155645318,-0.060352303,0.036535336,-0.026884041,0.000907732,0.010850296,-0.026128536
Atlantisia_rogersi,Atlantisia,Rallidae,GRUIFORMES,GRUIFORMES,-0.193069879,-0.159164286,-0.009185582,-0.014471142,0.007354252,0.024543735,0.017528528,-0.005222564
Atlapetes_seebohmi,Atlapetes,Emberizidae,PASSERIFORMES,Passeroidea,0.088657997,-0.105784725,-0.007811389,-0.01940717,-0.038959506,0.036911743,-0.014345576,0.001589434
Atrichornis_rufescens,Atrichornis,Atrichornithidae,PASSERIFORMES,Menuroidea,-0.023707451,0.048890505,-0.042677532,-0.020335175,-0.02789816,0.013135951,0.005190275,-0.007079536
Attagis_gayi,Attagis,Thinocoridae,CHARADRIIFORMES,CHARADRIIFORMES,0.102332197,-0.096245724,0.036954129,-0.001866871,-0.011623029,-0.01086308,-0.009745035,-0.012037234
Atthis_heloisa,Atthis,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.294707963,-0.048454237,0.010935694,-0.00336905,0.015563662,0.010439403,-0.009369447,0.008980735
Atticora_melanoleuca,Atticora,Hirundinidae,PASSERIFORMES,Sylvioidea,0.219092831,0.215372958,0.128859613,0.053085465,-0.031902115,-0.021158858,0.004856549,-0.009658353
Attila_spadiceus,Attila,Tyrannidae,PASSERIFORMES,Tyrannidae,-0.020431074,0.106218746,0.015647924,-0.019423176,-0.017363864,-0.036036579,0.00072131,-0.004247422
Augastes_lumachella,Augastes,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.296291677,-0.037959565,0.006291959,-0.015037103,0.004533966,0.002428157,-0.002479116,0.011722128
Aulacorhynchus_prasinus,Aulacorhynchus,Ramphastidae,PICIFORMES,PICIFORMES,0.001392056,0.026987859,-0.050310874,0.03958172,0.015889773,0.011613578,-0.016498539,0.000479614
Auriparus_flaviceps,Auriparus,Remizidae,PASSERIFORMES,Sylvioidea,0.005029843,-0.108998227,0.039922776,-0.023815205,-0.031847312,0.008663803,0.011756213,-0.00208357
Automolus_infuscatus,Automolus,Furnariidae,PASSERIFORMES,Furnariidae,-0.060547587,-0.057581666,0.009086096,-0.001648682,-0.036485813,-0.00512351,-0.001483836,-0.013431592
Aviceda_jerdoni,Aviceda,Accipitridae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.258122056,-0.058832328,-0.060222741,0.057232989,0.016202674,-0.00382898,0.004908536,-0.006318188
Avocettula_recurvirostris,Avocettula,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.35811293,0.038451098,-0.001444931,-0.048009438,-0.002322941,0.007978556,-0.033575151,0.0043907
Aythya_ferina,Aythya,Anatidae,ANSERIFORMES,ANSERIFORMES,-0.017871847,-0.00515606,0.050142881,-0.144099586,0.091406798,0.014877278,0.03314022,-0.033717098
Babax_waddelli,Babax,Timaliidae,PASSERIFORMES,Sylvioidea,-0.094624078,0.037622821,-0.030769403,0.024532828,0.018976887,0.021295829,-0.005215912,-0.003553199
Baeolophus_bicolor,Baeolophus,Paridae,PASSERIFORMES,Sylvioidea,0.09209636,0.062787026,-0.029550323,-0.049157511,0.00370876,0.029665626,0.008270003,0.009765033
Baeopogon_indicator,Baeopogon,Pycnonotidae,PASSERIFORMES,Sylvioidea,0.016953468,-0.001824128,0.042302361,0.017759209,-0.010900963,-0.012896253,0.002964997,-0.002332173
Balaeniceps_rex,Balaeniceps,Balaenicipitidae,PELECANIFORMES,PELECANIFORMES,0.011845963,-0.051009581,0.081229956,-0.151116946,0.041418633,-0.05082863,0.007448648,0.006121334
Balearica_regulorum,Balearica,Gruidae,GRUIFORMES,GRUIFORMES,-0.085900593,-0.032233265,0.016513736,-0.037623442,0.003898813,0.003426755,0.004490774,-0.015034143
Bambusicola_fytchii,Bambusicola,Phasianidae,GALLIFORMES,GALLIFORMES,0.181418499,-0.062142759,0.01648479,0.005373489,0.043855448,0.032786902,0.003047418,-0.00087228
Bangsia_arcaei,Bangsia,Thraupidae,PASSERIFORMES,Passeroidea,0.111990707,0.030160388,0.020767243,0.007469704,-0.014598443,0.005340468,-0.003605533,0.005356916
Barnardius_zonarius,Barnardius,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.347898064,-0.189959536,0.008022186,-0.044807347,0.030530723,-0.024036725,-0.007760947,0.011723544
Bartramia_longicauda,Bartramia,Scolopacidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.255415823,-0.031161987,0.018554505,0.005539983,0.002680285,-0.003039982,0.013616051,-0.001431815
Baryphthengus_martii,Baryphthengus,Momotidae,CORACIIFORMES,CORACIIFORMES,-0.062808655,-0.077093659,0.023811203,0.00645916,0.010710643,0.011414437,0.001198317,-0.007842328
Basileuterus_flaveolus,Basileuterus,Parulidae,PASSERIFORMES,Passeroidea,-0.013120135,0.065781179,0.040782288,-0.000926623,0.004236391,-0.001799008,-0.007752727,0.009414202
Basilornis_mirandus,Basilornis,Sturnidae,PASSERIFORMES,Muscicapoidea,0.091137896,0.211809373,-0.049158969,-0.006012928,-0.026177712,0.009623412,0.002375796,0.004041824
Batara_cinerea,Batara,Thamnophilidae,PASSERIFORMES,Thamnophilidae,-0.005240857,0.0199631,-0.040177434,-0.01092938,-0.033498333,-0.033871656,-0.001329839,-0.022565569
Bathmocercus_rufus,Bathmocercus,Sylviidae,PASSERIFORMES,Sylvioidea,-0.036210382,-0.039498186,0.011710136,0.023387468,0.005387568,-0.004420937,-0.004721575,-0.007224407
Batis_minor,Batis,Platysteiridae,PASSERIFORMES,Corvoidea,0.012735899,0.110186804,0.081836937,-0.007753398,0.052615339,-0.019480657,-0.015722345,0.006821697
Batrachostomus_affinis,Batrachostomus,Podargidae,CAPRIMULGIFORMES,CAPRIMULGIFORMES,0.460198736,0.234030857,0.183089134,0.023867087,0.063243284,0.00941065,0.002792278,0.027795628
Berlepschia_rikeri,Berlepschia,Furnariidae,PASSERIFORMES,Furnariidae,-0.18047158,0.064527651,-0.03036516,0.010402809,-0.025624222,0.005085289,-0.002088696,-0.001638084
Bernieria_zosterops,Bernieria,Sylviidae,PASSERIFORMES,Sylvioidea,-0.100933485,0.039820999,-0.000870462,-0.018481801,-0.017717883,-0.016414916,0.002723605,0.000536391
Bias_musicus,Bias,Platysteiridae,PASSERIFORMES,Corvoidea,0.038770953,0.211587654,0.021962247,-0.020005975,0.027283271,-0.009260408,-0.016908777,0.020548821
Biatas_nigropectus,Biatas,Thamnophilidae,PASSERIFORMES,Thamnophilidae,0.041230549,0.112335275,-0.029215578,0.002079997,0.005595083,-0.007014185,-0.004461738,0.004457455
Biziura_lobata,Biziura,Anatidae,ANSERIFORMES,ANSERIFORMES,0.185121465,0.158651443,-0.007848953,-0.154260873,0.085318694,-0.001239338,0.009764713,0.016437225
Bleda_notatus,Bleda,Pycnonotidae,PASSERIFORMES,Sylvioidea,-0.076820796,0.022139499,-0.008062114,-0.005531994,-0.036185746,-0.010316317,-0.005198901,-0.004765242
Blythipicus_rubiginosus,Blythipicus,Picidae,PICIFORMES,PICIFORMES,-0.157570515,-0.05814625,0.04976753,-0.00026557,-0.022499588,-0.010815922,-0.007698661,-0.006678119
Boissonneaua_flavescens,Boissonneaua,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.284036561,0.032647844,0.001882654,-0.027384698,0.013931026,-0.00577211,-0.000615302,0.007082904
Bolbopsittacus_lunulatus,Bolbopsittacus,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.443265832,-0.148965593,-0.005147126,-0.078623147,0.029777091,-0.021289876,0.020392398,0.042090333
Bolborhynchus_orbygnesius,Bolborhynchus,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.297776836,-0.129872093,0.079227092,-0.017225109,0.076519423,-0.006819194,-0.02365845,0.015491269
Bombycilla_garrulus,Bombycilla,Bombycillidae,PASSERIFORMES,Muscicapoidea,0.181294173,0.151745081,0.03171549,-0.019594304,-0.000324257,-0.01019519,-0.010342941,-0.004446714
Bonasa_bonasia,Bonasa,Phasianidae,GALLIFORMES,GALLIFORMES,0.239375457,0.089546166,-0.022139966,-0.010127273,0.038633553,0.060249465,-0.006264099,-0.003341397
Bostrychia_hagedash,Bostrychia,Threskiornithidae,PELECANIFORMES,PELECANIFORMES,-0.283727877,-0.173243761,0.022420932,0.050858412,0.003722178,0.01204335,0.01248134,0.01334272
Botaurus_pinnatus,Botaurus,Ardeidae,PELECANIFORMES,PELECANIFORMES,-0.254947878,0.108193576,-0.065564975,-0.035165313,-0.001335498,0.001436311,-0.012590651,0.012240292
Bowdleria_punctata,Bowdleria,Sylviidae,PASSERIFORMES,Sylvioidea,-0.051841655,0.13818804,-0.056261301,-0.000260948,-0.005201653,0.027099074,-0.000476278,0.00109414
Brachycope_anomala,Brachycope,Ploceidae,PASSERIFORMES,Passeroidea,0.190308616,-0.134327686,0.035698962,-0.025965195,-0.034264173,0.031863697,0.005631796,0.002642174
Brachygalba_salmoni,Brachygalba,Galbulidae,PICIFORMES,PICIFORMES,-0.304348879,-0.041753283,0.013864229,-0.002267767,-0.004076807,0.004848569,-0.00320521,0.008257558
Brachypteracias_leptosomus,Brachypteracias,Brachypteraciidae,CORACIIFORMES,CORACIIFORMES,0.08609435,0.107169671,-0.010714045,-0.025866778,0.00811522,0.007811255,-0.001665148,-0.003316506
Brachypteryx_stellata,Brachypteryx,Turdidae,PASSERIFORMES,Muscicapoidea,-0.051807288,0.143021907,-0.021502763,-0.022454389,-0.01472126,-0.003006151,-0.000485501,0.008541374
Brachyramphus_marmoratus,Brachyramphus,Alcidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.128462688,0.217709196,-0.137231461,-0.046943749,-0.007942305,-0.000374918,-0.01236467,0.024544915
Bradornis_pallidus,Bradornis,Muscicapidae,PASSERIFORMES,Muscicapoidea,0.014718451,0.091056929,-0.008492318,0.012636698,-0.023862838,-0.001357524,0.006861498,-0.006999418
Bradypterus_thoracicus,Bradypterus,Sylviidae,PASSERIFORMES,Sylvioidea,-0.074969402,0.189097175,-0.02575475,-0.000693152,-0.022703012,-0.007962362,0.001098127,0.003495383
Branta_bernicla,Branta,Anatidae,ANSERIFORMES,ANSERIFORMES,0.095596481,-0.015543045,0.002535517,-0.079473478,0.070695184,0.04179026,0.020878749,-0.016711298
Brotogeris_chrysoptera,Brotogeris,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.203347666,-0.198981247,-0.050021898,-0.030292905,0.042195686,-0.066483523,0.00179378,0.03439771
Bubalornis_albirostris,Bubalornis,Ploceidae,PASSERIFORMES,Passeroidea,0.116593774,-0.110608776,0.005548296,0.001419183,-0.064118119,0.009777467,0.001209249,-0.013073089
Bubo_nipalensis,Bubo,Strigidae,STRIGIFORMES,STRIGIFORMES,0.280520913,-0.071020164,-0.122026975,0.031207013,0.002843114,-0.029869768,0.002213034,-0.016727104
Bubulcus_ibis,Bubulcus,Ardeidae,PELECANIFORMES,PELECANIFORMES,-0.218161235,-0.005409622,-0.022079234,-0.006901194,-0.010760669,-0.001565717,-0.003253445,0.012870647
Bucanetes_githagineus,Bucanetes,Fringillidae,PASSERIFORMES,Passeroidea,0.321508404,-0.236876605,0.066942575,-0.070216972,-0.008966096,0.001454628,-0.028364489,-0.001451585
Buccanodon_duchaillui,Buccanodon,Ramphastidae,PICIFORMES,PICIFORMES,0.099930702,0.153272957,0.044032013,-0.024893165,-0.051931748,-0.030067,0.003682371,0.008774352
Bucco_capensis,Bucco,Bucconidae,PICIFORMES,PICIFORMES,0.084174103,0.044799609,0.036742288,-0.029833023,-0.043354423,-0.023038254,0.003838533,-0.006548035
Bucephala_clangula,Bucephala,Anatidae,ANSERIFORMES,ANSERIFORMES,0.10784947,0.057161749,0.006381079,-0.179169594,0.050619658,0.016597142,0.006456434,-0.005846947
Buceros_hydrocorax,Buceros,Bucerotidae,BUCEROTIFORMES,BUCEROTIFORMES,-0.049448901,-0.347670662,-0.068722247,0.088175946,0.02972739,-0.036313631,-0.068466979,0.018943205
Bucorvus_cafer,Bucorvus,Bucorvidae,BUCEROTIFORMES,BUCEROTIFORMES,-0.15488986,-0.196803359,-0.060275213,0.037804865,-0.030067863,0.040434729,0.006651994,0.021067414
Buettikoferella_bivittata,Buettikoferella,Sylviidae,PASSERIFORMES,Sylvioidea,-0.087603777,0.052702495,-0.050008323,0.008534103,-0.015309573,0.023809035,-0.004244831,0.005526918
Bulweria_fallax,Bulweria,Procellariidae,PROCELLARIIFORMES,PROCELLARIIFORMES,-0.050657568,-0.019174962,-0.066768796,0.007101569,1.75E-05,-0.068809112,0.058900069,-0.015795879
Buphagus_erythrorhynchus,Buphagus,Sturnidae,PASSERIFORMES,Muscicapoidea,0.059394425,0.079651723,0.026195352,0.022936862,0.016888204,-0.016180056,-0.025188066,-0.006109253
Burhinus_superciliaris,Burhinus,Burhinidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.075488627,0.005406637,0.043951913,-0.022625614,0.002303533,-0.006993187,-0.000605761,-0.005150536
Busarellus_nigricollis,Busarellus,Accipitridae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.200822714,0.021053447,-0.107586923,0.052953955,0.021284318,-0.001956812,0.029104223,-0.005400406
Butastur_rufipennis,Butastur,Accipitridae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.249539458,-0.08716895,-0.04916364,-0.001089685,-0.006932241,-0.029061179,0.014374577,-0.000363297
Buteo_galapagoensis,Buteo,Accipitridae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.237856809,0.076287168,-0.110384181,0.019037612,-0.015432543,-0.011960592,0.017189043,-0.014479259
Buteogallus_anthracinus,Buteogallus,Accipitridae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.172881182,-0.053565042,-0.098537448,0.029745846,0.014703936,-0.004141536,0.012442716,-0.008075738
Buthraupis_eximia,Buthraupis,Thraupidae,PASSERIFORMES,Passeroidea,0.198494073,-0.083829598,0.011465202,-0.018316501,-0.026799639,0.005814502,-0.006838275,-0.010050095
Butorides_striata,Butorides,Ardeidae,PELECANIFORMES,PELECANIFORMES,-0.265340516,0.068658328,-0.040355814,-0.016254348,-1.84E-05,0.004073208,-0.011245102,0.013107575
Bycanistes_bucinator,Bycanistes,Bucerotidae,BUCEROTIFORMES,BUCEROTIFORMES,0.0179466,-0.238372984,-0.151785566,-0.011590974,-0.002768051,-0.022631333,-0.07166306,-0.004755002
Cacatua_moluccensis,Cacatua,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.304569644,-0.272840019,-0.149829357,-0.001190652,0.018216732,-0.065212527,0.030210797,0.057752322
Cacicus_cela,Cacicus,Icteridae,PASSERIFORMES,Passeroidea,-0.099493902,-0.225516381,0.060805031,0.023032961,-0.041297175,0.010904186,0.011643601,0.007225237
Cacomantis_sonneratii,Cacomantis,Cuculidae,CUCULIFORMES,CUCULIFORMES,-0.000954699,0.044387656,0.041572648,0.050720199,0.000413367,-0.001464318,0.010839075,-0.002927329
Cairina_moschata,Cairina,Anatidae,ANSERIFORMES,ANSERIFORMES,0.008472742,0.177606185,-0.018423824,-0.12107536,0.1215395,0.01724697,0.011823825,0.002025993
Calamanthus_fuliginosus,Calamanthus,Acanthizidae,PASSERIFORMES,Meliphagoidea,-0.088412714,-0.055948488,0.014496777,0.003275062,-0.029294998,-0.002337861,0.014253793,-0.007725329
Calamospiza_melanocorys,Calamospiza,Emberizidae,PASSERIFORMES,Passeroidea,0.187411632,-0.086086645,0.023581349,-0.011952217,-0.049449519,0.034857474,-0.010203718,-0.016154976
Calandrella_cinerea,Calandrella,Alaudidae,PASSERIFORMES,Sylvioidea,0.044482214,0.078952868,0.010065719,-0.015882634,-0.012805069,0.008845504,-0.00794041,-0.006489276
Calcarius_ornatus,Calcarius,Emberizidae,PASSERIFORMES,Passeroidea,0.111850363,-0.210614313,0.094692153,-0.005849405,-0.053753452,-0.006887553,0.008752206,0.010807878
Calicalicus_madagascariensis,Calicalicus,Vangidae,PASSERIFORMES,Corvoidea,0.033210321,-0.105102527,0.002997436,0.006524737,-0.023073986,-0.008402179,-1.08E-06,-0.009634843
Calidris_tenuirostris,Calidris,Scolopacidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.300714445,-0.093360712,0.032669971,-0.007447535,0.003279861,0.015465764,0.011163159,0.005930692
Caliechthrus_leucolophus,Caliechthrus,Cuculidae,CUCULIFORMES,CUCULIFORMES,0.040420864,0.053752803,0.023110636,0.022402843,0.021368068,0.000136136,-0.003318427,0.000338026
Callacanthis_burtoni,Callacanthis,Fringillidae,PASSERIFORMES,Passeroidea,0.112357839,-0.100254121,0.070474287,-0.011608758,-0.009016339,0.025639106,-0.005677324,-0.000939337
Callaeas_cinereus,Callaeas,Callaeatidae,PASSERIFORMES,Corvoidea,0.226820084,-0.094602664,-0.036620406,0.031189309,0.022584293,0.050222408,-0.005924263,-0.017112808
Callipepla_squamata,Callipepla,Odontophoridae,GALLIFORMES,GALLIFORMES,0.222964278,-0.015853649,-0.00795465,0.011196397,0.027698003,0.036235034,-0.001877821,0.008888129
Calliphlox_bryantae,Calliphlox,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.320272087,0.025250888,-0.012395191,-0.026687194,0.014960154,0.002237602,-0.008472223,0.006435169
Callocephalon_fimbriatum,Callocephalon,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.396321987,-0.227232755,-0.160949995,-0.059536943,-0.024431229,-0.05959498,0.013349483,0.025296067
Callonetta_leucophrys,Callonetta,Anatidae,ANSERIFORMES,ANSERIFORMES,-0.021022868,-0.036649258,0.017753014,-0.167288843,0.069751925,0.011726292,0.027330731,-0.030491475
Calochaetes_coccineus,Calochaetes,Thraupidae,PASSERIFORMES,Passeroidea,0.126036227,-0.032188179,-0.011069407,-0.017312735,-0.029440338,-0.00467695,-0.013095675,-0.003507942
Calocitta_colliei,Calocitta,Corvidae,PASSERIFORMES,Corvoidea,0.006430546,-0.034747493,0.001190227,0.001218943,-0.003968469,0.001174656,-0.008681583,-0.005529697
Caloenas_nicobarica,Caloenas,Columbidae,COLUMBIFORMES,COLUMBIFORMES,-0.096651195,0.01207549,-0.068290672,0.014078595,0.024619158,-0.02415942,0.006206208,0.004315916
Calonectris_leucomelas,Calonectris,Procellariidae,PROCELLARIIFORMES,PROCELLARIIFORMES,-0.157809133,0.036522177,-0.069384799,-0.000976569,0.01848984,-0.07719654,0.065960693,-0.021678774
Caloperdix_oculeus,Caloperdix,Phasianidae,GALLIFORMES,GALLIFORMES,0.078404813,-0.028515827,-0.012138534,-0.01506656,0.005998562,0.014492214,0.017734961,0.004239399
Calorhamphus_fuliginosus,Calorhamphus,Ramphastidae,PICIFORMES,PICIFORMES,0.094351663,0.081719624,-0.059050783,0.018678777,-0.050824346,0.016877996,0.01457325,0.00096532
Calothorax_lucifer,Calothorax,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.33311889,-0.062189221,0.000507841,0.018981377,0.017560638,0.010967568,-0.005196009,0.007930986
Calypte_anna,Calypte,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.320224875,-0.027158357,0.00496078,-0.010571673,0.003029397,0.001360079,-0.007352475,0.006337794
Calyptocichla_serina,Calyptocichla,Pycnonotidae,PASSERIFORMES,Sylvioidea,-0.074976061,-0.000811191,-0.013132942,0.017628475,-0.022738821,0.003360561,0.010547535,0.002557951
Calyptomena_viridis,Calyptomena,Eurylaimidae,PASSERIFORMES,Eurylaimides,0.276332322,0.187318002,0.022712886,0.04265568,-0.01879086,-0.010164428,0.005659591,0.002391038
Calyptophilus_frugivorus,Calyptophilus,Thraupidae,PASSERIFORMES,Passeroidea,-0.102972317,-0.01484547,-0.043821887,0.00940398,-0.030463117,0.025299017,0.001406602,-0.007010809
Calyptorhynchus_funereus,Calyptorhynchus,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.315114679,-0.213113299,-0.200421936,-0.06686293,-0.034536013,-0.095159406,0.028899754,0.049375401
Calyptura_cristata,Calyptura,Cotingidae,PASSERIFORMES,Cotingidae,0.148213257,0.107047744,0.038268836,0.003647461,0.024910753,0.014961712,-0.017293687,-0.019585381
Camarhynchus_parvulus,Camarhynchus,Emberizidae,PASSERIFORMES,Passeroidea,0.181952759,-0.164613423,-0.031669559,-0.002659093,-0.021213238,0.010934128,-0.024407091,-0.02143621
Camaroptera_chloronota,Camaroptera,Cisticolidae,PASSERIFORMES,Sylvioidea,-0.100145178,0.038384959,0.028404898,0.026869239,-0.007509489,-0.004396776,-7.15E-05,0.005915315
