Species	Status	min_age	max_age
Aelurodon	extinct	13.6	15.97
Canis_lupus	extant	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Nyctereutes_procyonoides	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis	extinct	0	0.126
Vulpes_vulpes	extinct	0	0.126
Canis_latrans	extant	0.0117	0.126
Canis	extinct	0.0117	0.126
Canis_familiaris	extant	0	0.0117
Canis	extinct	0.0117	2.588
Canis_familiaris	extant	0	0.0117
Urocyon_cinereoargenteus	extinct	0	0.0117
Canidae	extinct	0.0117	0.126
Canis	extinct	0	0.126
Canidae	extinct	0.0117	0.126
Canis_lupus	extant	0	0.126
Urocyon_cinereoargenteus	extinct	0	0.126
Canidae	extinct	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Vulpes	extinct	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Borophagus_hilli	extinct	1.8	4.9
Canis_lupus	extant	0	0.126
Canis_mesomelas	extant	0.0117	0.126
Canis	extinct	2.588	7.246
Canidae	extinct	2.588	7.246
Canis_mesomelas	extant	0	2.588
Canidae	extinct	0	2.588
Canis_mesomelas	extant	0.0117	2.588
Vulpes	extinct	0.0117	2.588
Canis_mesomelas	extant	0.0117	0.126
Canis	extinct	0.0117	0.126
Canis_mesomelas	extant	0.0117	0.126
Vulpes_chama	extinct	0.0117	0.126
Otocyon_megalotis	extinct	0.0117	0.126
Lycaon_pictus	extinct	0.0117	0.126
Canis_mesomelas	extant	0.126	0.781
Canis_mesomelas	extant	0.0117	2.588
Nyctereutes_abdeslami	extinct	2.588	3.6
Nyctereutes	extinct	2.588	5.333
Vulpes	extinct	4.2	4.9
Canis_lupus	extant	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Canidae	extinct	2.588	3.6
Cormocyon_copei	extinct	24.8	26.3
Cormocyon_copei	extinct	24.8	26.3
Enhydrocyon	extinct	24.8	26.3
Paraenhydrocyon_josephi	extinct	24.8	26.3
Cuon	extinct	0.126	0.781
Canis_familiaris	extant	0	0.0117
Canis	extinct	0	0.0117
Dusicyon	extinct	0.0117	2.588
Urocyon_cinereoargenteus	extinct	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	2.588
Vulpes	extinct	0.0117	2.588
Canis_latrans	extant	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis	extinct	0.3	1.8
Vulpes	extinct	0.3	1.8
Canis_dirus	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Vulpes	extinct	0.0117	0.126
Canis_armbrusteri	extinct	0.3	1.8
Canis_rufus	extant	0.3	1.8
Dusicyon_sechurae	extinct	0.0117	0.781
Protocyon_orcesi	extinct	0.0117	0.781
Dusicyon_culpaeus	extinct	0.0117	2.588
Protocyon_troglodytes	extinct	0	2.588
Chrysocyon	extinct	0	2.588
Chrysocyon_brachyurus	extinct	0	2.588
Vulpes_chama	extinct	0.0117	2.588
Canis_mesomelas	extant	0.0117	2.588
Dusicyon_avus	extinct	0.012	0.781
Protocyon_troglodytes	extinct	0.012	0.781
Protocyon_tarijensis	extinct	0.781	2.588
Canis_proplatensis	extinct	0.781	2.588
Canidae	extinct	0.0117	0.126
Tomarctus_brevirostris	extinct	15.97	20.43
Canis_dirus	extinct	0.0117	0.126
Dusicyon	extinct	0.0117	0.126
Protocyon_troglodytes	extinct	0.0117	0.126
Protocyon	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Urocyon_cinereoargenteus	extinct	0.0117	0.126
Canidae	extinct	0.0117	0.126
Canis	extinct	0.012	0.781
Canis_(Pseudalopex)	extinct	0.012	0.781
Caninae	extinct	0.0117	2.588
Canis_(Pseudalopex)	extinct	0.0117	2.588
Cerdocyon_thous	extinct	0	0.126
Protocyon_troglodytes	extinct	0	0.126
Canidae	extinct	0.0117	0.126
Nyctereutes	extinct	2.588	5.333
Canis_armbrusteri	extinct	0.0117	2.588
Eucyon	extinct	2.588	5.333
Canis_dirus	extinct	0.012	0.3
Canis_lupus	extant	0.012	0.3
Canis_lupus	extant	0.012	0.3
Canis_latrans	extant	0.012	0.3
Canis_latrans	extant	0.012	0.3
Urocyon	extinct	0.012	0.3
Cubacyon_transversidens	extinct	0	2.588
Urocyon_cinereoargenteus	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Eucyon_davisi	extinct	4.9	10.3
Canis_dirus	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Urocyon_cinereoargenteus	extinct	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_rufus	extant	0.0117	0.126
Canis_familiaris	extant	0.0117	0.126
Urocyon_cinereoargenteus	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Borophagus_secundus	extinct	5.333	11.608
Canis_dirus	extinct	0.0117	0.126
Urocyon_cinereoargenteus	extinct	0.0117	0.126
Vulpes_cascadensis	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canidae	extinct	20.43	30.8
Microtomarctus_conferta	extinct	13.6	15.97
Borophaginae	extinct	13.6	15.97
Canidae	extinct	20.43	24.8
Hesperocyon_gregarius	extinct	33.9	37.2
Borophagus_secundus	extinct	4.9	10.3
Leptocyon_douglassi	extinct	20.43	30.8
Leptocyon_douglassi	extinct	20.43	30.8
Leptocyon_douglassi	extinct	26.3	30.8
Leptocyon_douglassi	extinct	20.43	30.8
Leptocyon_vulpinus	extinct	20.43	30.8
Leptocyon_vulpinus	extinct	15.97	20.43
Leptocyon_vulpinus	extinct	15.97	20.43
Leptocyon_gregorii	extinct	20.43	24.8
Leptocyon_gregorii	extinct	20.43	24.8
Leptocyon_gregorii	extinct	20.43	24.8
Leptocyon_gregorii	extinct	20.43	24.8
Leptocyon_leidyi	extinct	15.97	20.43
Leptocyon_leidyi	extinct	15.97	20.43
Leptocyon_leidyi	extinct	15.97	20.43
Leptocyon_leidyi	extinct	20.43	24.8
Leptocyon_leidyi	extinct	15.97	20.43
Leptocyon_leidyi	extinct	15.97	20.43
Leptocyon_leidyi	extinct	15.97	20.43
Leptocyon_leidyi	extinct	15.97	20.43
Leptocyon_leidyi	extinct	15.97	20.43
Leptocyon_leidyi	extinct	15.97	20.43
Leptocyon_leidyi	extinct	15.97	20.43
Leptocyon_leidyi	extinct	15.97	20.43
Leptocyon_leidyi	extinct	13.6	15.97
Leptocyon_leidyi	extinct	13.6	15.97
Leptocyon_leidyi	extinct	13.6	15.97
Leptocyon_leidyi	extinct	13.6	15.97
Leptocyon_leidyi	extinct	13.6	15.97
Leptocyon_leidyi	extinct	13.6	15.97
Leptocyon_leidyi	extinct	13.6	15.97
Leptocyon_leidyi	extinct	13.6	15.97
Leptocyon_leidyi	extinct	13.6	15.97
Leptocyon_leidyi	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Leptocyon_vafer	extinct	10.3	13.6
Leptocyon_vafer	extinct	10.3	13.6
Leptocyon_vafer	extinct	10.3	13.6
Leptocyon_vafer	extinct	10.3	13.6
Leptocyon_vafer	extinct	10.3	13.6
Leptocyon_vafer	extinct	10.3	15.97
Leptocyon_vafer	extinct	10.3	13.6
Leptocyon_vafer	extinct	13.6	15.97
Leptocyon_vafer	extinct	5.333	23.03
Leptocyon_vafer	extinct	5.333	23.03
Leptocyon_vafer	extinct	5.333	23.03
Leptocyon_vafer	extinct	10.3	13.6
Leptocyon_vafer	extinct	5.333	23.03
Leptocyon_vafer	extinct	5.333	23.03
Leptocyon_vafer	extinct	10.3	15.97
Leptocyon_vafer	extinct	10.3	13.6
Leptocyon_matthewi	extinct	10.3	13.6
Leptocyon_matthewi	extinct	10.3	13.6
Leptocyon_matthewi	extinct	10.3	13.6
Leptocyon_matthewi	extinct	10.3	13.6
Leptocyon_matthewi	extinct	10.3	13.6
Leptocyon_matthewi	extinct	10.3	13.6
Leptocyon_matthewi	extinct	10.3	13.6
Leptocyon_matthewi	extinct	4.9	13.6
Leptocyon_matthewi	extinct	10.3	13.6
Leptocyon_matthewi	extinct	10.3	13.6
Leptocyon_matthewi	extinct	10.3	13.6
Leptocyon_matthewi	extinct	10.3	13.6
Leptocyon_matthewi	extinct	10.3	13.6
Leptocyon_matthewi	extinct	10.3	13.6
Leptocyon_matthewi	extinct	10.3	13.6
Leptocyon_matthewi	extinct	10.3	13.6
Leptocyon_tejonensis	extinct	10.3	13.6
Vulpes_kernensis	extinct	10.3	13.6
Vulpes_stenognathus	extinct	0.3	1.8
Vulpes_stenognathus	extinct	4.9	10.3
Vulpes_stenognathus	extinct	4.9	10.3
Vulpes_stenognathus	extinct	4.9	10.3
Vulpes_stenognathus	extinct	4.9	10.3
Vulpes_stenognathus	extinct	4.9	10.3
Vulpes_stenognathus	extinct	4.9	10.3
Vulpes_stenognathus	extinct	4.9	10.3
Vulpes_stenognathus	extinct	4.9	10.3
Vulpes_stenognathus	extinct	13.6	15.97
Metalopex_merriami	extinct	4.9	10.3
Metalopex_merriami	extinct	5.333	23.03
Metalopex_merriami	extinct	4.9	10.3
Metalopex_merriami	extinct	10.3	13.6
Metalopex_merriami	extinct	5.333	23.03
Metalopex_macconnelli	extinct	5.333	23.03
Metalopex_macconnelli	extinct	5.333	23.03
Metalopex_bakeri	extinct	4.9	10.3
Urocyon_galushai	extinct	1.8	4.9
Urocyon_minicephalus	extinct	0.3	1.8
Cerdocyon_texanus	extinct	1.8	4.9
Cerdocyon_avius	extinct	2.588	5.333
Chrysocyon_nearcticus	extinct	1.8	4.9
Theriodictis_floridanus	extinct	1.8	4.9
Eucyon_skinneri	extinct	10.3	13.6
Eucyon_davisi	extinct	4.9	10.3
Eucyon_davisi	extinct	4.9	10.3
Eucyon_davisi	extinct	4.9	10.3
Eucyon_davisi	extinct	4.9	10.3
Eucyon_davisi	extinct	4.9	10.3
Eucyon_davisi	extinct	4.9	10.3
Eucyon_davisi	extinct	4.9	10.3
Canis_ferox	extinct	4.9	10.3
Canis_ferox	extinct	4.9	10.3
Canis_ferox	extinct	4.9	10.3
Canis_ferox	extinct	4.9	10.3
Canis_ferox	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_lepophagus	extinct	1.8	4.9
Canis_lepophagus	extinct	0.0117	0.126
Canis_edwardii	extinct	1.8	4.9
Canis_edwardii	extinct	1.8	4.9
Canis_edwardii	extinct	1.8	4.9
Canis_edwardii	extinct	1.8	4.9
Canis_edwardii	extinct	0.3	1.8
Canis_edwardii	extinct	0.3	1.8
Canis_edwardii	extinct	0.3	1.8
Canis_edwardii	extinct	0.3	1.8
Canis_edwardii	extinct	0.3	1.8
Canis_edwardii	extinct	0.3	1.8
Canis_edwardii	extinct	0.3	1.8
Canis_edwardii	extinct	5.333	23.03
Canis_edwardii	extinct	1.8	4.9
Canis_latrans	extant	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_latrans	extant	0.0117	2.588
Canis_armbrusteri	extinct	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_latrans	extant	0.3	1.8
Canis_dirus	extinct	0.3	1.8
Canis_dirus	extinct	0.3	1.8
Xenocyon_lycaonoides	extinct	0.126	0.781
Cuon_alpinus	extinct	0.0117	0.126
Urocyon	extinct	10.3	13.6
Protemnocyon_inflatus	extinct	33.3	33.9
Canis_lupus	extant	0	0.0117
Alopex_lagopus	extinct	0	0.0117
Vulpes_vulpes	extinct	0	0.0117
Canis_latrans	extant	0	0.0117
Canis_familiaris	extant	0	0.0117
Canis_familiaris	extant	0	0.0117
Alopex_lagopus	extinct	0.0117	0.126
Hesperocyon_gregarius	extinct	33.3	33.9
Cynarctus	extinct	5.333	23.03
Cynarctoides_whistleri	extinct	15.97	20.43
Phlaocyon	extinct	15.97	20.43
Phlaocyon	extinct	15.97	20.43
Phlaocyon	extinct	15.97	20.43
Leptocyon	extinct	20.43	30.8
Phlaocyon	extinct	20.43	30.8
Phlaocyon_taylori	extinct	20.43	30.8
Leptocyon_vulpinus	extinct	20.43	30.8
Paratomarctus_temerarius	extinct	13.82	15.97
Aelurodon	extinct	5.333	11.608
Phlaocyon_leucosteus	extinct	15.97	20.43
Borophaginae	extinct	15.97	20.43
Canidae	extinct	20.43	30.8
Borophagus_secundus	extinct	4.9	10.3
Cynarctoides_luskensis	extinct	20.43	30.8
Desmocyon_thomsoni	extinct	20.43	30.8
Desmocyon_thomsoni	extinct	5.333	23.03
Canidae	extinct	20.43	30.8
Canis	extinct	0	0.0117
Vulpes_vulpes	extinct	0	0.0117
Vulpes_mathisoni	extinct	3.6	5.333
Aelurodon_wheelerianus	extinct	15.97	20.43
Mesocyon	extinct	20.43	30.8
Phlaocyon_taylori	extinct	20.43	30.8
Desmocyon_thomsoni	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Borophagus_diversidens	extinct	1.8	4.9
Cynarctus_crucidens	extinct	4.9	13.6
Canidae	extinct	4.9	13.6
Borophagus_secundus	extinct	4.9	10.3
Vulpes_vulpes	extinct	0	0.0117
Eucyon	extinct	5.333	11.608
Canis_lupus	extant	0	0.0117
Alopex_lagopus	extinct	0	0.0117
Canis_familiaris	extant	0	0.0117
Canis_familiaris	extant	0	0.0117
Alopex_lagopus	extinct	0	0.0117
Canis_familiaris	extant	0	0.0117
Alopex_lagopus	extinct	0	0.0117
Canis_familiaris	extant	0	0.0117
Canis	extinct	0	0.0117
Vulpes	extinct	0	0.0117
Canis_lupus	extant	0	0.0117
Canis	extinct	0	0.0117
Canis	extinct	0	0.0117
Tomarctus	extinct	5.333	23.03
Borophagus_hilli	extinct	1.8	4.9
Cynarctus_wangi	extinct	13.6	15.97
Tomarctus_brevirostris	extinct	13.6	15.97
Leptocyon	extinct	13.6	15.97
Tomarctus	extinct	13.6	15.97
Cynodictis	extinct	48.6	55.8
Aelurodon	extinct	10.3	13.6
Tomarctus	extinct	10.3	13.6
Chailicyon_crassidens	extinct	37.2	48.6
Vulpes_vulpes	extinct	0	0.126
Canis	extinct	0.781	11.608
Canis_lupus	extant	0.0117	2.588
Xenocyon	extinct	0.0117	2.588
Vulpes_vulpes	extinct	0.0117	2.588
Vulpes_chama	extinct	0.781	2.588
Vulpes_chama	extinct	0.781	2.588
Canidae	extinct	0.781	2.588
Nyctereutes	extinct	0.781	2.588
Nyctereutes	extinct	0.781	2.588
Cynodictis	extinct	28.4	33.9
Cynodictis_lacustris	extinct	33.9	38
Canis_lupus	extant	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
